River_ID,River_Name,Country,Continent,Population_2015,Population_2060,Waste_Generation_2015_tons,Waste_Generation_2060_tons,Plastic_Waste_2015_tons,Plastic_Waste_2060_tons,Mismanaged_Waste_2015_tons,Mismanaged_Waste_2060_tons,Plastic_to_River_2015_tons,Plastic_to_River_2060_tons,River_Length_km,Basin_Area_km2,Urbanization_2015_pct,Urbanization_2060_pct,GDP_per_capita_2015,GDP_per_capita_2060,Policy_Strength_2015,Policy_Strength_2060,Waste_Collection_Rate_2015,Waste_Collection_Rate_2060,Risk_Score_Change
2545,River_2544,Nigeria,Africa,5686765,6645631,7383.214382757823,7260.976781065857,813.72458761271,2272.110035848259,490.7261413372856,870.0247948406038,51.938097082420754,118.96212796275952,1115.629475920315,83492.12558032208,29.65429007151792,37.159002231071696,9579.138478153971,21675.743976749847,0.7593574688887217,0.8634032275547181,0.20674983003623768,0.27617393812535423,67.02403088033877
2546,River_2545,Vietnam,Asia,19113149,23462919,18669.644829118963,15033.806166897457,1942.862002932476,2277.568429435587,1155.3663508262691,477.2188350820407,210.44382416478462,100.81819926786486,1565.6946981090666,28517.235476816724,35.4000046804194,49.98983750610378,10110.021281246032,18254.34755453231,0.2070857190096851,0.32218868871269357,0.4416419786292016,0.662387970331435,-109.62562489691976
2547,River_2546,Vietnam,Asia,3984756,6865344,4343.523721784188,6374.641465580157,1173.1498359505463,1273.7072759888104,543.9660522907482,395.4885402798983,196.59203869072394,91.78188442526155,1177.5528293921802,466218.1154036091,75.64668683259896,91.31956222503564,22353.84401460921,47730.17492533132,0.6282118675424176,0.8965250747130207,0.39142883347336754,0.45649317314430893,-104.81015426546239
2548,River_2547,Bangladesh,Asia,17258247,31053580,11305.213318929505,42477.709659044565,1463.059870909294,14444.598293418028,679.4365696614153,8550.722396992913,81.78740524881813,2118.401159121595,1209.7763433994912,145457.52254844163,64.87328508011436,79.403216318801,22620.680410419194,34461.53429164062,0.9397453785724004,1.0,0.5153038443384999,0.5785866725182005,2036.6137538727767
2549,River_2548,India,Asia,8998624,15305589,11784.459515646839,20443.15627983534,3463.2432914582114,6538.141669235999,2324.3613089817095,3218.0179277963557,804.3734668703411,393.5299764120079,1688.8029671001757,103563.85445680314,24.15622856150975,37.84507453027325,19681.26985595982,25734.935449469565,0.18128170344033268,0.31846865658815005,0.6439245759154287,0.7138000957646411,-410.8434904583332
2550,River_2549,Bangladesh,Asia,11653089,14973253,8975.615428253697,17331.5946253455,955.3400204907376,4732.720162081089,443.93052128823354,1284.8991992373674,131.4051603838372,170.14441245084055,2077.3490898825403,494726.81164211314,66.74173306123143,82.88658315098453,9201.259623737651,17436.271031797292,0.05268133218184323,0.4436154259215125,0.6725282091746287,0.7898662114044412,38.73925206700335
2551,River_2550,DR Congo,Africa,12497135,15596979,13666.589088673605,19790.222196886643,3261.8063062147944,6567.450910829469,2215.20663658277,3441.8642943460914,805.5032593203944,188.72506287253393,938.5368663893245,20821.385030979745,33.490721441534994,44.21658628323509,21755.5999978952,40580.292352922384,0.6488610511077871,0.8939872889813574,0.6220411347250514,0.8759252594567963,-616.7781964478604
2552,River_2551,Nigeria,Africa,18853440,32201351,26644.82215787361,44098.15286896373,6452.18653422136,8770.56977896648,3449.0767434522963,4197.331066478726,642.9972162312517,627.8241879788005,2370.2732299178133,204570.79355346973,38.92282825010906,45.531015751567196,8862.863340433287,17688.37796154546,0.14773209629739725,0.48984669038758866,0.7188369031863426,0.9608978956797845,-15.173028252451218
2553,River_2552,India,Asia,1962192,3212647,1622.5966325346758,2135.7440786694465,395.9092235923566,743.0686693554788,208.403086136787,226.98297960941267,44.154717833954,48.15725136374302,1768.380049823642,443279.7792251303,74.53012233914984,92.44930002289979,16388.027692509415,29249.484253392533,0.6793054843775875,1.0,0.3525880449139118,0.5294764522644397,4.002533529789019
2554,River_2553,Bangladesh,Asia,3047573,3511525,4184.718998694945,3243.4808874060377,908.379757117404,948.2459064624729,555.0248293862243,353.6939676588353,184.2273260249525,28.020900410138342,1337.8886606048814,11920.844923976478,44.37626455227149,54.84775938908417,24464.24910842143,42010.08676153967,0.9070921737708411,1.0,0.5733714634771825,0.7110504948875989,-156.20642561481415
2555,River_2554,Indonesia,Asia,3434939,5555616,4434.712466216643,7188.63124350604,736.1157560662061,1553.601059971283,323.2748984889352,334.23017645402297,123.78699873946839,33.06582860405694,440.06138511039927,276624.88026757556,22.844931467527296,40.41258122306541,21966.91357171885,37720.547174815,0.9714186729745864,1.0,0.3821652872055497,0.6795875854066693,-90.72117013541146
2556,River_2555,Nigeria,Africa,1410733,2050571,1453.3638678915827,2648.2592244134003,312.33291233075875,426.09253603150455,163.7699042181693,195.6546792137961,47.899214146038844,45.40871966110334,1323.8046788880076,450129.34007832897,47.85563680547254,60.62843390065527,19617.49102893176,44790.76279413413,0.6483614669980629,0.7989107520633913,0.43236646591408057,0.4874053540040902,-2.4904944849355033
2557,River_2556,Brazil,South America,19106059,28643249,24937.81551457496,33960.861692085105,2692.7586643402205,6854.024983269324,1430.4598398035744,3314.737315931969,514.8742146291519,967.6092924289906,2234.877222166622,234196.6654570209,64.81577066568539,73.42368766229967,2063.854465430509,2624.3761182796065,0.2413056846792082,0.3563221187376719,0.7951906897544969,0.9676708791197919,452.7350777998387
2558,River_2557,China,Asia,13019769,22887826,19450.335590165898,35182.342382409595,4732.487593894596,8387.327244786837,2551.728611046037,4416.754341692329,942.26751430283,1276.9592824341178,1839.983962689625,270436.82101170946,78.10230258921541,97.48167701573229,12200.044520837677,24927.813040709403,0.8092671478921399,1.0,0.7805643386781977,0.8584282067995068,334.69176813128774
2559,River_2558,DR Congo,Africa,19810549,32831943,11990.953051383525,37363.54698389084,2962.6702351918393,12207.358187661406,1563.8794504493467,3702.848054085066,554.64303343016,896.0711815432784,426.23365551727386,436321.39304528304,77.59263415363421,90.65864804026214,1439.941185919858,3441.88943181337,0.12276585670330065,0.4760145600936203,0.4806350619812873,0.7786434747979745,341.42814811311837
2560,River_2559,USA,North America,13423736,17547289,13853.891529488468,16030.167684671569,2105.4282270364083,4120.526350582144,1463.4921080512459,1177.8485794278076,252.82698075121877,130.4847123562701,1989.6705409525607,255730.54849621755,43.08605940385649,60.74290691936436,7788.52063983313,13317.461126680735,0.07362055929342848,0.2211846000434352,0.29571174670481126,0.4324555563153867,-122.34226839494866
2561,River_2560,India,Asia,2882084,5068612,2171.1575944937235,4679.827885468776,492.06868832364927,1114.1306249735483,257.6472535515432,287.2641416076373,77.73792267023951,25.608402638791,1881.927548776502,262285.02645472146,68.97158073071253,76.56182670391401,9749.727192592994,22432.9677977069,0.7987123071084802,1.0,0.3553723191118313,0.5401293272123642,-52.129520031448514
2562,River_2561,Indonesia,Asia,9805521,13866268,13797.39331764452,14028.166568965347,2601.1236571661884,3362.14892181295,1417.6052059190106,1702.7591338952586,291.1586484187734,353.39295211478844,549.72022005449,277469.50514622347,52.7950939906208,71.12583197534511,22448.207984318316,41155.972219108335,0.02459946577838401,0.4624482460256517,0.20043572939562038,0.3699991382725063,62.23430369601505
2563,River_2562,Indonesia,Asia,17989210,32309108,16928.649394935397,33423.41103650748,4535.073404866642,6691.493787701536,1480.2244773727055,3623.6280741337705,409.59603286315183,416.85924854709924,889.7584636121957,213399.54186627557,60.82346145045818,72.84619259127109,10197.579166270623,22583.624625903976,0.071848531500322,0.4328632877738815,0.5142463321009416,0.6479597090225612,7.263215683947408
2564,River_2563,Nigeria,Africa,3863823,6354252,2779.088495458564,7957.661307679892,734.9502352326422,2768.215032289862,425.8081160665654,1318.435432843925,120.9242242531715,79.10698669305846,1483.3883413030164,402718.7802834079,43.725106649446055,57.52979538618752,23198.96125681639,33027.06982721743,0.28047576657230444,0.424602775679155,0.5501712229285529,0.8100835709323442,-41.81723756011304
2565,River_2564,USA,North America,9316548,10703669,7113.535773316361,15945.325385885544,1504.5471180377046,5306.831446313444,953.5446887367538,1940.796593367793,276.5882237315851,419.41833874131726,1879.653718801085,167150.28672309173,37.33936673657263,52.60819830137194,20559.478672762398,35743.08177200791,0.32106854443246313,0.7512832015626203,0.6808653775908378,0.8167528824455694,142.83011500973214
2566,River_2565,Nigeria,Africa,12619006,22524991,8132.2564070489325,34022.70422596922,1913.4376470670952,9623.760634784254,1244.5171889897856,5126.4972639629505,253.42144549865628,1160.343953611543,173.9763275829738,232545.19768067906,76.26663564345887,85.37797736047871,1724.2843321051555,3375.8529894350604,0.3550997630664606,0.6069731511061432,0.6077200309397706,0.8131172957768253,906.9225081128866
2567,River_2566,Nigeria,Africa,8611649,15460312,12548.446755660318,20211.52981642221,1660.1081247506395,4486.798266510509,1084.441211696453,1657.5415806883827,419.256136561208,285.2222064534507,2161.3343788025604,18654.070864471,46.04982168756649,61.55374944880384,21657.331042409445,43152.72503731369,0.17326202594111884,0.6275796920341538,0.60236921387177,0.6793737593094479,-134.03393010775727
2568,River_2567,Philippines,Asia,12595239,19156977,9820.625331664063,26107.296956375143,2478.5781002028257,5309.5147367364525,1124.9078974792537,1361.2424026964134,139.37639581726967,342.8162130368777,962.8118215930551,141374.66771941952,35.36547921447887,41.48756329837432,24629.137089185282,41306.98478480656,0.16424941247650848,0.6099055524078814,0.7061838901237614,0.9218390937860816,203.43981721960802
2569,River_2568,Vietnam,Asia,1559043,2274196,1708.8123124756764,2315.553441298191,305.47019958281345,671.7080997325428,207.6924512263595,370.1976980277079,28.160205322247535,78.88067694475214,67.26665062747571,316912.7968980648,47.86121533549597,60.22791112065347,14906.627392376737,32279.5860356147,0.7294578026479444,0.8472494152666167,0.7155460704110452,0.9730000655783337,50.720471622504604
2570,River_2569,DR Congo,Africa,11413398,12620908,15097.786577032688,13438.707831806589,2908.328806092872,3183.110514104313,1677.3450122930722,903.3177406585712,473.0081581676335,55.12423762923418,2037.805993894492,407906.3158753022,38.71279721327774,45.29408860351379,18819.84940327892,34087.993024620424,0.9249669744730445,1.0,0.7890563215636566,0.8453870435729447,-417.8839205383993
2571,River_2570,DR Congo,Africa,2292432,3610064,2352.648881488119,5452.734107254243,678.5092020091814,1831.7753152367648,365.798676108389,746.9221022949976,66.09675284036608,67.60958725609913,1414.8815517677062,75099.86502615856,30.326939813883563,40.678084770336774,5075.30252753732,9400.711768358571,0.663749485647823,1.0,0.5729446071185675,0.7533943675725419,1.512834415733053
2572,River_2571,India,Asia,884464,1124760,1020.8862318648421,1413.85615076306,154.31818554078657,410.179186975695,99.25778602250382,179.6108046068904,13.425795377753765,23.675430034771473,277.33045828417494,151713.51639608326,32.71665465873637,46.03608765885326,10876.839984054483,23270.882844964948,0.3630423200327725,0.5249305801401851,0.3652174409796345,0.5516632382837722,10.249634657017708
2573,River_2572,Brazil,South America,19609179,34480207,21236.322834288785,22890.156403674166,2250.7975664244777,7556.321880215054,710.106768359038,3370.650910615401,134.48906813752566,747.9964287206471,747.5699503570078,19573.86305429548,63.85030836793488,73.51384782188805,13994.573717867126,30872.387405707643,0.7028233018300055,0.9422517439118645,0.7234786614584081,1.0,613.5073605831215
2574,River_2573,DR Congo,Africa,2675221,4712831,1588.923022968215,3603.4624941128673,402.16422232980386,783.3391989440855,274.3679515776463,352.3030579557945,67.20919983549848,47.35512487775013,635.8556051927611,325360.38037329976,55.521737735620874,65.89043004910297,22985.53028541459,50346.24280127472,0.2600673768702464,0.737413765833436,0.7288773640266406,1.0,-19.854074957748352
2575,River_2574,Vietnam,Asia,14734966,17802849,12135.803487771509,23379.39977584736,3334.4006915455693,6262.775239450477,1100.1448809587507,2952.888178707608,406.2607824393341,519.9401529156661,1259.5453169525101,495715.37614669197,58.177867252762574,75.26830077775507,16339.09038926719,24299.338249647815,0.28407818399626583,0.6503604874958425,0.5192497910503379,0.6703367386043733,113.679370476332
2576,River_2575,India,Asia,690596,1187174,956.1286356701258,1259.5573340239407,229.61222826777995,233.72833432933282,115.15613727255727,87.7758010561172,34.19953847587773,14.694676349219494,1271.1639925389577,148560.51604966517,22.905390098274815,41.66077648353567,799.6747759318912,1252.0681953043998,0.4476107821943013,0.6752477239112623,0.5863425090442893,0.7517457628369184,-19.50486212665824
2577,River_2576,USA,North America,9044809,16207153,9385.549238749089,22308.807278938784,2033.496948454296,5230.102405800913,942.8170597972423,3063.405495018042,198.59116605752632,528.7852877393765,658.8024253703072,127387.74516816241,41.373625724848836,60.24529026871101,10215.182299347216,19592.478177273126,0.5457534665906498,0.8790139696539265,0.7740304035875223,1.0,330.19412168185016
2578,River_2577,Vietnam,Asia,353002,600919,369.8427113537827,916.0827050835077,104.75103747783547,208.76302630887662,58.73921720394459,114.51997993338827,12.653171136027993,6.980719192666158,931.5292231030732,183336.67714099234,68.40473605119914,78.04908825029358,22402.60057194372,42861.417087671485,0.586154183164465,1.0,0.2942026614400078,0.34868806674882136,-5.672451943361835
2579,River_2578,China,Asia,8377167,9892344,11714.351954534697,12095.641124311249,2876.563076726908,2643.83504603201,1920.669103439229,1060.300280141559,583.3106591125925,305.4147404065078,2294.402725085507,322754.5865986152,29.944483491994685,49.20300995659892,24611.32458411871,32841.73802120609,0.45029768211830357,0.7695999076567742,0.26445707832824666,0.36187706569316164,-277.8959187060847
2580,River_2579,Brazil,South America,9333852,16559771,4926.500199442589,25045.710958573847,1378.0486857380718,8050.586311135538,621.5280301394016,3190.684162159056,137.40641736044972,915.3962674377433,1327.3090184460698,41225.69172485446,36.443590658670644,48.37408885239196,23862.120341785965,46283.83762106894,0.6960726231680057,0.8314805621015366,0.8141268321473234,0.9988813876507703,777.9898500772936
2581,River_2580,India,Asia,1161735,1640176,1374.4300871908038,1756.3637613047217,176.63019021749923,359.01830870461026,57.740924549513785,135.02913286562256,17.022166775311316,14.978487203819006,1251.4507426061798,230027.69378484334,52.00522945420043,59.773999459606614,13582.610165967908,22730.052926716755,0.28604184895904816,0.6204346545684944,0.30362576245111017,0.5787904251029792,-2.0436795714923104
2582,River_2581,Brazil,South America,15458554,24152858,12415.610139592549,29611.545685914432,2735.2171840052006,6758.841116322358,1134.8385980310277,1807.1869193659957,187.49253147789597,385.3961299161836,2220.4411111111876,193093.07141279246,27.313969070109913,32.506063594878654,10444.688549028442,15691.442442355014,0.32255556700884047,0.5192235168111587,0.6649033424523332,0.8745319176635313,197.90359843828764
2583,River_2582,Brazil,South America,2351573,3738581,1563.6581971895423,5053.045253116904,213.05401555238404,1322.4838989885382,70.48493348269554,289.5314301410799,16.864859393506165,22.075581678491982,801.3331819610992,170077.85577836467,66.16561514282807,76.15581672052352,12610.35453058488,27797.78266414418,0.20489830684988197,0.626857263745069,0.7822563578733763,1.0,5.210722284985817
2584,River_2583,DR Congo,Africa,11764173,15992858,14140.59794995859,10525.71736105298,1526.4818234852248,2284.061433632971,903.3811558694896,563.2079281587299,262.58042949115736,66.10727193225664,1646.6029480794757,229031.08582077333,26.909100517682063,35.61834273912666,5882.986970380349,8318.308083218313,0.468345448404777,0.9502116641315753,0.6606621602036911,0.9196626680782181,-196.4731575589007
2585,River_2584,DR Congo,Africa,19503304,34527292,20656.922488337943,43622.24071729274,3630.587139688123,14583.684607335103,1490.104253577559,7284.76938050262,201.16380430871484,1343.6511882852017,1465.584432173387,94988.42862612412,39.42660457940876,47.10706253336688,21203.139107507133,43558.57930558212,0.4464340927823689,0.7688261929626676,0.4408290853597081,0.5980139168787872,1142.4873839764869
2586,River_2585,India,Asia,9481498,16291698,7883.74947179958,18656.330240700496,2099.5788211800104,3767.436241760083,733.8087418822278,2182.641290459418,228.5116238033538,205.74327942417167,2058.293307331016,393776.18005445704,70.25246584852914,79.39565449834258,11490.201998029788,24149.829257182362,0.390667574229405,0.5186564431159113,0.2955148277968052,0.4947932040711628,-22.76834437918214
2587,River_2586,USA,North America,822417,1116500,467.0008716022014,1024.1058251481481,103.39986653729099,278.2979985947427,35.01796797847198,131.03587084846882,12.392916544303842,27.22809195257858,809.416559128163,2245.0338164254945,58.90451205031152,74.07082178879408,17864.3570111715,22349.00249746128,0.5164477607464409,0.7818202661752116,0.7371437886156602,0.9678160956123679,14.835175408274738
2588,River_2587,USA,North America,17458874,30173421,18471.607325935132,47688.30501218417,2402.095137844642,7221.522849183709,824.2384462602,2470.0838511885595,269.1779862846563,360.0559962221179,1962.4748209196496,371649.28469325294,67.66098805368229,75.47007273667516,13142.821241554557,27948.200499385726,0.2841747036590597,0.7193852711056733,0.745518376099823,0.8254875080373606,90.87800993746163
2589,River_2588,Indonesia,Asia,11680795,14789771,16101.702057337405,11635.510281448256,3613.5320356025663,1896.3835554660825,1882.6579331014398,486.42397669882587,513.304270888534,69.04736346023483,1533.9226885292983,197827.16795533805,71.25771267070189,87.61237862056815,21195.204130054593,31552.61966047069,0.14881598834055476,0.4717498556909042,0.8109832485660757,0.8886392376902073,-444.2569074282992
2590,River_2589,USA,North America,16466883,29231093,10477.89780769789,33805.448696959545,1787.381577330963,11826.245389554662,740.2541358042848,2591.2356907336944,229.96353340982486,341.2264380604249,1661.0745131888261,53221.34142044278,51.38379205581507,62.01226528185479,13650.79478247645,31526.703262815034,0.9727472879612754,1.0,0.7368008206542784,0.9190348430891265,111.26290465060006
2591,River_2590,China,Asia,15776410,19253369,19689.16592211892,23773.573249388945,5403.008996296208,4882.195293547148,2259.22961326773,2405.2449908048625,407.4759686780187,398.2948797658585,1324.3482504809817,334923.0769099147,40.66301046496944,58.538065160468186,10357.061156939872,12985.530886276516,0.06700209319314798,0.5556314397175875,0.6354299554266019,0.8081619650154297,-9.181088912160192
2592,River_2591,Vietnam,Asia,10807874,17507160,8935.344890760356,11116.08664137062,1859.9514168034073,3536.3613651893324,1198.3057798786463,1888.584911496322,197.03016439449016,295.63364273218235,1553.8733451946075,334110.6895419486,40.075005297571124,55.46464015382804,14976.976682956516,29007.531956444123,0.6630248237352772,1.0,0.31681224426106336,0.5854163261023834,98.6034783376922
2593,River_2592,USA,North America,9661954,15663400,6535.893257117634,19751.02131121055,1824.4080136408,3001.011715887189,1262.255118340649,635.8253925876298,130.53016313135493,168.1058911775813,1786.3248076049697,53799.51830625988,76.24489439575638,91.32387801319904,3220.5668166832643,7467.59164153521,0.4809048522598003,0.6921583282865542,0.7775287351628746,1.0,37.575728046226374
2594,River_2593,Brazil,South America,424915,722425,331.2727328971935,524.3542992267746,50.75960683888947,125.74721697156527,22.53631737714282,68.4674980484826,8.628787237493722,9.90125382800589,2067.382193515782,35237.039872892274,53.22219888318434,70.69775402988017,10756.26949261057,14913.18028099763,0.28409007356194727,0.5808531267523456,0.7904481421938236,1.0,1.2724665905121686
2595,River_2594,DR Congo,Africa,7754076,13264475,8351.994649441314,8820.047588075986,2210.1387570710813,2922.5575150229747,1007.1062605123922,947.0686453857016,264.8741734914707,280.3531724391286,2101.7874288376015,405716.8403431834,31.58861098653629,50.016091618004644,14120.670457552009,33775.82828988389,0.6517106607867478,1.0,0.315868002108713,0.5424983680085358,15.478998947657942
2596,River_2595,China,Asia,17324015,21104661,18605.685979350234,25383.44347753497,3686.224770197901,4259.548970321734,1466.7473969633145,1253.0756292386084,284.71124368039983,259.40714408236875,1123.068810412652,484224.17568886926,20.9506426810991,29.189193935847097,14548.481134869538,34089.14758886909,0.0339071606616288,0.4873515891540402,0.5550914247605958,0.8014622645693975,-25.304099598031087
2597,River_2596,USA,North America,14442029,23724700,11636.081048111198,26261.571747055947,2888.7222279418384,4740.674606398218,1554.1299741015007,2314.157891765508,551.7123499851272,180.31439485083982,857.7030017517458,271285.32064354717,62.06341399487243,78.01395842774623,6704.849762317913,8166.772493202276,0.6938169780057876,1.0,0.7582619315724073,0.9638784573380621,-371.3979551342874
2598,River_2597,Philippines,Asia,4429078,6393623,6264.951002391221,8085.299093634398,1306.8266259535358,2373.915715107376,737.798580870212,1369.5109065913252,275.7824008594131,204.66513953552663,128.4471321450253,167005.62912803894,32.17339433175356,39.146678577640714,22254.62214329931,47244.57754799245,0.032578681129200704,0.5004802185542301,0.8321064904806681,1.0,-71.11726132388645
2599,River_2598,Brazil,South America,7620453,13457041,3815.0136144132553,14225.66610022593,1144.3829961717706,4441.7876053096425,723.8387845519488,1991.9329107392132,227.19120375662632,500.63561522534894,276.0875866001553,346597.71122175414,68.92448600196434,74.53747281724073,7777.802922909395,12609.49154848249,0.8545823952810524,1.0,0.6594950296408546,0.9106758248515718,273.4444114687226
2600,River_2599,DR Congo,Africa,1408699,1776367,847.5411838426338,1639.4072955219576,124.79797028554478,495.639236198053,62.63844631395886,261.10160739718816,18.209582287204096,55.89052965204494,2196.80076307743,423748.5015495883,23.797801108690972,37.47303523856255,10620.704575927552,21023.989196282702,0.8626395023760429,0.9674582926193551,0.20767761462928622,0.2733163170764419,37.68094736484085
2601,River_2600,Indonesia,Asia,8343623,13866908,8719.735383099669,11060.661894815788,2527.9186753628633,3756.4180699102035,1129.5242923234214,847.4525882662277,326.69972116023865,109.58128373581158,212.5703894501205,446011.4008198145,79.88697887601685,90.14306158167108,18746.28345291279,24098.385433003674,0.36970543955963064,0.513206145979487,0.2387449560144616,0.43594271614183555,-217.11843742442707
2602,River_2601,Indonesia,Asia,5584976,7914353,5720.015751514122,6891.264722433519,1414.430944313987,1531.3400019787168,462.51836451837073,407.64743180755795,64.07756320887093,64.80348694805548,209.77105272920153,403435.6769110508,74.48031140129007,83.20622408932482,12394.989041157847,23237.902142714283,0.9850012164579464,1.0,0.6675176574200268,0.803958903223239,0.7259237391845517
2603,River_2602,DR Congo,Africa,7857619,12416865,11599.323034403924,17070.605680059372,1183.4340094877828,5754.639927826512,765.2399377400485,1774.990784951517,118.20310518744337,487.77823256325723,1737.292471961423,119258.4244801986,62.83290890085922,76.83628145595853,8075.768798041193,15536.202027047004,0.5272674776476028,0.8311771895683256,0.5621565836757478,0.6122579224733318,369.57512737581385
2604,River_2603,USA,North America,13021032,18015106,16084.40291110743,22838.90926273213,4090.310845241412,6441.435491002437,1358.0728613083384,2042.4787137560766,518.7515949596534,216.209233674571,1207.0379824563945,179107.059901615,25.177923399647714,32.89575373446459,7523.344470820303,13559.42930274995,0.874523985641134,1.0,0.6563334725480099,0.812822260472245,-302.5423612850824
2605,River_2604,India,Asia,12447396,14540003,7369.215492890258,18384.863817564823,967.5640417223383,4424.33023082404,510.7983769133365,1571.6824573077176,64.1288905981004,370.66198406489696,2218.32834164009,81679.97902140494,71.24621530339363,88.07665457457294,14314.57671570501,28270.293268407557,0.6515681118297371,0.9614726977135478,0.7910399116262345,0.9595645777184547,306.5330934667966
2606,River_2605,Indonesia,Asia,863112,1509773,1222.68018726519,1342.9639121033624,125.63065225896493,319.4020514172746,80.97499249211745,170.70560396222552,22.762131627677686,15.220897322765287,313.5898991282141,477386.3099055279,45.283860919115426,60.006276170121566,22693.678166406437,52895.81231703205,0.5669031821306699,0.862065254359778,0.7146814491795126,0.8520928722845403,-7.541234304912399
2607,River_2606,Indonesia,Asia,1777733,2562684,954.2104702401431,1706.2466827818791,181.42292313169256,362.153483608157,113.6366256622353,132.38228109092364,14.961184795641548,11.844193757802998,1700.008956196518,475082.58470090706,72.17583867629206,79.11825360338317,901.0191840826299,1112.191415386904,0.5548484142092902,0.8492074742518204,0.20937761700676083,0.27365830010062225,-3.1169910378385506
2608,River_2607,USA,North America,12928171,22953435,8102.404257683884,17538.71729267053,2268.937102690133,4410.7748726452155,1550.1159375246955,1800.1955735791748,423.4408704967645,189.08169681846107,2196.3859609193937,412676.3031435295,40.24538558968717,54.430980943147134,8865.337449398008,15985.61090450624,0.853551233736411,1.0,0.7883959263875278,1.0,-234.35917367830342
2609,River_2608,USA,North America,9899247,15402225,10089.275880666994,15606.839919812588,1710.9273240695618,4768.669676685011,1019.0276264077419,2281.766598352018,216.44466143917714,556.600810697547,2396.373898347464,344800.7800391294,44.47395506419511,61.42117400659965,15427.90086327719,36116.409810117686,0.7131825316441697,1.0,0.6672055241953883,0.7402106388607763,340.15614925836985
2610,River_2609,Philippines,Asia,3287837,3787446,3810.4530357379144,4117.245644593919,904.2120516600386,878.787012783773,528.3134812577076,239.12205955208788,175.72756222323972,56.75258785110486,2369.6273243101505,87438.73255799164,63.31991122615455,73.15966189271136,7405.4924773443845,12752.8082452726,0.2852015629072069,0.4844789711728682,0.737869670111913,0.962745546470401,-118.97497437213485
2611,River_2610,Nigeria,Africa,7508613,11203804,6239.677332870691,17601.564211760142,1154.3936742565668,2783.0666664773703,499.4905003921666,904.7279262972908,50.793402077095436,155.56396194246312,2269.20052829929,401354.30711591546,61.079207137199035,71.2322276521895,6183.111441419862,10173.700716732446,0.1230593439439921,0.2628547389692538,0.602172922677055,0.8556713949729209,104.77055986536769
2612,River_2611,Nigeria,Africa,18449456,24623215,11489.474213167627,22418.962698014213,3056.8052777494045,3519.0901225066277,1708.404016544404,788.046172956062,389.4542252462481,132.79618603243014,1033.699594271474,319055.3512414898,78.4198031127845,87.42930017743362,15439.341245376652,25652.034922958497,0.9995006742096851,1.0,0.26538201040332776,0.5587810069709414,-256.6580392138179
2613,River_2612,Bangladesh,Asia,16834689,26403672,20641.6229518111,41183.46117763102,5572.993266206126,12948.503592103225,3215.202982567354,3203.390558465321,1102.0827386966,909.2197243629594,1007.2586504065389,157517.31723465165,51.34889853920714,70.695732546244,1745.3907172492623,3702.9246576417813,0.8146683332073655,1.0,0.5967420834792299,0.8768828327724076,-192.86301433364065
2614,River_2613,DR Congo,Africa,7449800,9427684,4565.277492014788,11269.09953218957,651.6767428329749,2911.574463120644,303.4740390313569,1504.7312355777974,121.37700956269909,247.07854814880355,1728.2927589356786,171560.84599243492,71.75008887198436,77.30437855365916,12591.298430438363,18003.140090852907,0.17684335452568534,0.49004164184268284,0.4154593656727208,0.5802106187490079,125.70153858610446
2615,River_2614,Brazil,South America,4276603,5117865,3629.4068585393356,5012.842573532678,923.412761146429,1236.7112262663418,418.4745179662405,591.5806659818728,116.79808980223294,41.13476057732817,816.1156154585807,489325.4561710352,49.000112181841615,60.36300822900685,4173.03513135279,9559.552264795806,0.1333078774920593,0.2753413751689984,0.5073002453673305,0.6664619652096142,-75.66332922490477
2616,River_2615,China,Asia,11012164,13096474,10834.065358209704,10493.488397506688,2603.997709595335,2396.055599619591,1456.6428723769293,803.5519245258666,392.36685350542416,134.42157604591713,967.1941948023633,269224.8715413245,43.02792062286868,60.11820228963441,12633.321206195713,29992.331349313525,0.22280424072218386,0.3676537926362313,0.4666771516558322,0.5625920420024411,-257.945277459507
2617,River_2616,India,Asia,10813333,17761816,13156.125390499577,17813.780760637437,3181.8768327895464,4891.754773522698,1933.299424216065,1593.0345668047714,570.7981774490988,328.8108283637519,271.7012595948433,141195.43593322355,71.61204424706125,78.95402587711934,9799.314199551529,14628.479997395581,0.14018541885105862,0.2947499567028866,0.44356869133777616,0.6944370610347677,-241.98734908534692
2618,River_2617,USA,North America,6645524,9468135,9246.52659147129,13309.735636587184,2686.136696545874,2964.0062266176105,968.1752838176665,1672.1861104359587,240.0554949934273,455.4202178899045,1843.580302196532,437526.64985549595,59.28337614225291,76.46895634806282,3448.231971692885,8478.454483004061,0.1809792226418151,0.29078032980086627,0.5715651624609992,0.7995432281649428,215.36472289647722
2619,River_2618,Philippines,Asia,14510950,19407858,18194.29108642771,27997.00069174196,4039.1753500189957,6360.873802390885,2203.0867393106296,3465.990266566072,815.4538925581783,200.60859404476216,349.87646803339015,3252.509916009358,49.54653094158925,61.0923948537932,13872.140713897039,28975.305620456133,0.36578374193790264,0.5492146494432408,0.47637426486996187,0.5286270150416664,-614.8452985134161
2620,River_2619,Bangladesh,Asia,5776544,8233282,3615.4333015913685,7808.036590175801,561.2593654701777,2695.8883422897475,316.16029055212636,981.7951738912909,114.93568523246836,64.76034115559717,868.9314683057459,257781.79265545527,23.232536053480683,30.420417777252958,22428.664872020883,32151.800272081116,0.9216569011563471,1.0,0.8217504752893272,0.985178382066406,-50.175344076871184
